,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
51,2037.64,2040.21,2041.69,2042.75,2043.56,2044.22,2044.77,2045.27,2045.72,2046.16,2046.61,2047.09,2047.6,2048.14,2048.69,2049.21,2049.7,2050.14,2050.55,2050.95,2051.35,2051.73,2052.08,2052.4,2052.69,2052.95,2053.21,2053.5,2053.85,2054.27,2054.74,2055.24,2055.75,2056.24,2056.72,2057.17,2057.59,2058,2058.42,2058.89,2059.43,2060.06,2060.73,2061.36,2061.83,2062.11,2062.18,2062.1,2061.87,2061.53,2061.02,2060.14,2057.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,601.271,602.085,603.722,604.923,605.889,606.641,607.236,607.738,608.181,608.579,608.891,609.098,609.158,609.067,608.866,608.593,608.3,608.019,607.761,607.514,607.248,606.925,606.514,606.033,605.517,605.03,604.615,604.315,604.122,604.018,603.976,603.97,603.971,603.959,603.917,603.831,603.693,603.489,603.227,602.917,602.585,602.264,601.982,601.753,601.576,601.445,601.347,601.272,601.216,601.164,601.111,601.047,600.945,600.765,600.423,599.771,597.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,615.55,616.558,617.628,618.461,619.222,620.012,620.922,621.921,622.789,623.423,623.816,624.029,624.082,624.02,623.888,623.713,623.527,623.339,623.153,622.967,622.779,622.586,622.386,622.174,621.945,621.696,621.421,621.122,620.811,620.501,620.211,619.942,619.68,619.385,619.018,618.532,617.907,617.19,616.465,615.831,615.322,614.883,614.429,613.855,612.873,610.195,609.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,569.563,570.749,572.219,573.456,574.54,575.602,576.667,577.738,578.816,579.898,580.981,582.057,583.105,584.113,585.073,586.002,586.918,587.822,588.709,589.577,590.423,591.254,592.077,592.901,593.731,594.567,595.406,596.24,597.058,597.848,598.6,599.308,599.979,600.634,601.3,602.014,602.807,603.69,604.647,605.657,606.705,607.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1359.95,1359.96,1361.63,1362.75,1363.73,1364.74,1365.7,1366.42,1366.85,1367.02,1366.97,1366.76,1366.48,1366.2,1365.96,1365.77,1365.59,1365.41,1365.18,1364.9,1364.57,1364.2,1363.85,1363.56,1363.34,1363.19,1363.08,1363,1362.95,1362.9,1362.85,1362.79,1362.7,1362.58,1362.41,1362.21,1361.98,1361.73,1361.44,1361.11,1360.71,1360.19,1359.45,1358.3,1355.8,1355.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1745.61,1746.28,1748.65,1749.86,1750.75,1751.46,1752.07,1752.61,1753.11,1753.56,1753.99,1754.38,1754.75,1755.09,1755.42,1755.73,1756.04,1756.35,1756.7,1757.09,1757.53,1758.01,1758.51,1758.99,1759.4,1759.74,1760.02,1760.27,1760.52,1760.82,1761.18,1761.65,1762.23,1762.85,1763.43,1763.9,1764.24,1764.48,1764.66,1764.82,1764.96,1765.12,1765.3,1765.48,1765.67,1765.84,1765.99,1766.12,1766.25,1766.38,1766.56,1766.78,1767.08,1767.43,1767.82,1768.19,1768.47,1767.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1205.82,1206.6,1207.66,1208.63,1209.69,1210.85,1211.88,1212.53,1212.86,1213.02,1213.08,1213.09,1213.07,1213.05,1213.02,1213,1212.98,1212.97,1212.97,1212.98,1212.98,1212.99,1212.99,1213,1213.01,1213.02,1213.03,1213.04,1213.04,1213.03,1212.98,1212.89,1212.75,1212.56,1212.34,1212.11,1211.9,1211.7,1211.53,1211.37,1211.22,1211.06,1210.9,1210.74,1210.58,1210.43,1210.27,1210.11,1209.94,1209.75,1209.5,1209.17,1208.69,1207.94,1206.81,1204.63,1204.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1346.92,1348.77,1350.68,1351.78,1352.79,1353.83,1354.95,1356.21,1357.58,1358.79,1359.62,1360.07,1360.19,1360.14,1360,1359.88,1359.81,1359.82,1359.91,1360.08,1360.29,1360.53,1360.74,1360.87,1360.94,1360.99,1361.03,1361.07,1361.09,1361.09,1361.05,1360.95,1360.78,1360.54,1360.3,1360.1,1359.96,1359.86,1359.78,1359.67,1359.47,1359.14,1358.63,1357.85,1356.96,1356.12,1355.29,1354.2,1351.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1762.63,1766.76,1767.96,1769.12,1770.11,1770.81,1771.25,1771.55,1771.8,1772.03,1772.25,1772.47,1772.64,1772.67,1772.55,1772.35,1772.16,1772.04,1771.98,1771.97,1772.02,1772.11,1772.26,1772.46,1772.7,1772.97,1773.23,1773.48,1773.69,1773.87,1774.03,1774.18,1774.33,1774.5,1774.71,1774.96,1775.25,1775.55,1775.81,1776.02,1776.1,1775.98,1775.55,1774.64,1773.38,1772.3,1771.4,1770.34,1767.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1007.69,1008.37,1009.91,1010.94,1011.66,1012.49,1013.56,1014.58,1015.14,1015.42,1015.66,1015.97,1016.35,1016.69,1016.61,1016.28,1016.05,1015.95,1015.89,1015.72,1015.28,1014.75,1014.36,1014.14,1013.97,1013.64,1013,1012.09,1010.99,1009.78,1008.54,1007.21,1003.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1200.19,1203.5,1203.37,1203.09,1202.74,1202.35,1201.92,1201.47,1200.98,1200.46,1199.93,1199.39,1198.85,1198.31,1197.77,1197.21,1196.63,1196,1195.33,1194.6,1193.83,1193.02,1192.2,1191.39,1190.62,1189.91,1189.24,1188.62,1188.02,1187.44,1186.84,1186.22,1185.56,1184.86,1184.15,1183.43,1182.72,1182.01,1181.31,1180.63,1179.97,1179.32,1178.68,1178.05,1177.4,1176.72,1176.01,1175.29,1174.55,1173.81,1173.05,1172.27,1171.41,1170.36,1166.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,998.783,999.345,1002.27,1003.75,1004.56,1005.41,1006.44,1008.04,1010.46,1011.87,1012.13,1012.01,1011.91,1011.97,1012.07,1012.05,1011.89,1011.59,1011.27,1011,1010.82,1010.68,1010.55,1010.41,1010.23,1009.99,1009.66,1009.2,1008.52,1007.64,1006.61,1005.6,1004.7,1003.81,1001.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,104.104,104.804,106.688,107.765,108.535,109.259,110.073,110.906,111.523,111.887,112.034,112.075,112.062,112.027,111.991,111.966,111.959,111.969,111.993,112.022,112.044,112.049,112.026,111.97,111.875,111.735,111.538,111.273,110.959,110.647,110.399,110.232,110.138,110.095,110.073,110.041,109.964,109.79,109.461,108.925,108.104,107.114,106.115,105.14,104.054,100.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,106.392,106.855,106.375,105.819,105.287,104.856,104.558,104.381,104.281,104.226,104.184,104.137,104.077,104.001,103.906,103.793,103.667,103.541,103.416,103.288,103.129,102.898,102.555,102.064,101.512,101.002,100.605,100.331,100.151,100.011,99.85,99.6211,99.2825,98.803,98.1651,97.3953,96.6301,95.9316,95.2107,94.298,92.4245,90.9973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1827.2,1829.17,1829.97,1830.9,1832.22,1832.99,1833.45,1833.77,1833.83,1833.41,1832.76,1832.29,1832,1831.84,1831.76,1831.66,1831.39,1830.96,1830.53,1830.2,1830.01,1829.91,1829.71,1829.1,1828.2,1827,1825.15,1823.11,1821.41,1819.95,1818.6,1817.25,1815.78,1814.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1822,1828.54,1828.85,1828.96,1829,1829,1828.99,1829,1829.02,1829.04,1829.07,1829.06,1828.99,1828.84,1828.6,1828.32,1828.1,1827.96,1827.9,1827.91,1827.97,1828.04,1828.07,1827.97,1827.65,1827.09,1826.39,1825.65,1824.9,1824.11,1823.3,1822.49,1821.62,1820.48,1817.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2053.66,2055.74,2057.08,2058.27,2059.38,2060.39,2061.14,2061.55,2061.69,2061.67,2061.56,2061.41,2061.24,2061.06,2060.89,2060.72,2060.56,2060.4,2060.23,2060.07,2059.89,2059.7,2059.49,2059.27,2059.03,2058.78,2058.52,2058.25,2057.97,2057.68,2057.39,2057.1,2056.81,2056.51,2056.22,2055.92,2055.63,2055.34,2055.06,2054.77,2054.49,2054.2,2053.91,2053.61,2053.3,2052.98,2052.64,2052.29,2051.92,2051.55,2051.17,2050.79,2050.42,2050.05,2049.69,2049.35,2049,2048.64,2048.24,2047.78,2047.24,2046.57,2045.75,2044.65,2041.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,108.797,108.093,107.224,106.378,105.604,104.934,104.376,103.906,103.479,103.05,102.591,102.086,101.534,100.936,100.292,99.6023,98.8693,98.0975,97.2963,96.4768,95.6473,94.8128,93.9685,93.1037,92.2195,91.3161,90.4141,89.5299,88.6819,87.8827,87.1408,86.4607,85.845,85.2724,84.7192,84.1529,83.5352,82.8424,82.0581,81.209,80.3326,79.4767,78.6825,77.9767,77.3645,76.8304,76.3489,75.8886,75.416,74.8944,74.2891,73.5544,72.6337,71.4513,69.6642,67.1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,587.161,588.06,589.003,589.959,590.959,592.029,593.198,594.459,595.747,597.075,598.433,599.804,601.144,602.417,603.633,604.82,605.964,607.044,608.059,609.022,609.921,610.728,611.419,612.01,612.551,613.092,613.658,614.251,614.852,615.424,615.897,616.108,614.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1785.31,1787.22,1788.22,1789.18,1790.15,1791.1,1791.94,1792.58,1793.05,1793.38,1793.63,1793.81,1793.97,1794.11,1794.25,1794.4,1794.57,1794.77,1794.99,1795.22,1795.44,1795.64,1795.79,1795.9,1795.97,1796.01,1796.04,1796.05,1796.05,1796.07,1796.12,1796.2,1796.33,1796.51,1796.73,1796.97,1797.21,1797.45,1797.68,1797.88,1798.06,1798.23,1798.39,1798.55,1798.72,1798.92,1799.15,1799.42,1799.74,1800.09,1800.47,1800.85,1801.19,1801.44,1801.52,1801.31,1800.73,1799.88,1798.91,1797.88,1796.67,1794.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1838.13,1838.18,1840.54,1841.83,1842.71,1843.34,1843.83,1844.25,1844.61,1844.93,1845.21,1845.46,1845.68,1845.88,1846.05,1846.21,1846.35,1846.49,1846.63,1846.77,1846.91,1847.07,1847.23,1847.4,1847.56,1847.7,1847.83,1847.95,1848.07,1848.21,1848.39,1848.61,1848.87,1849.17,1849.48,1849.74,1849.91,1849.99,1850,1849.97,1849.93,1849.91,1849.9,1849.92,1849.96,1850.05,1850.18,1850.34,1850.53,1850.67,1850.69,1850.6,1850.41,1850.15,1849.8,1849.24,1848.23,1846.77,1845.27,1843.93,1842.71,1841.51,1840.09,1837.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1192.68,1194.19,1195.64,1196.59,1197.32,1198.06,1198.94,1199.9,1200.75,1201.33,1201.68,1201.86,1201.96,1202.02,1202.05,1202.06,1202.05,1202.02,1201.99,1201.96,1201.95,1201.95,1201.97,1202.01,1202.04,1202.05,1202.05,1202.03,1201.99,1201.95,1201.94,1201.96,1202.03,1202.09,1202.06,1201.78,1201.05,1199.74,1198.17,1196.87,1195.76,1194.69,1193.5,1191.84,1189.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1841.89,1841.9,1845.39,1847.26,1848.62,1849.72,1850.62,1851.33,1851.88,1852.24,1852.49,1852.64,1852.76,1852.86,1852.97,1853.12,1853.31,1853.55,1853.83,1854.13,1854.43,1854.69,1854.9,1855.04,1855.12,1855.14,1855.11,1855.06,1855,1854.93,1854.86,1854.81,1854.78,1854.78,1854.83,1854.95,1855.14,1855.43,1855.81,1856.25,1856.73,1857.18,1857.56,1857.85,1858.03,1858.13,1858.17,1858.16,1858.12,1858.07,1858.02,1857.97,1857.93,1857.9,1857.88,1857.87,1857.89,1857.91,1857.95,1858.01,1858.08,1858.16,1858.24,1858.32,1858.4,1858.45,1858.44,1858.35,1858.1,1857.65,1856.93,1855.76,1853.22,,,,,,,,,,,,,,,,,,,,,,,
74,1199.5,1199.76,1202.72,1203.79,1204.45,1204.93,1205.29,1205.54,1205.72,1205.86,1205.97,1206.07,1206.17,1206.27,1206.38,1206.49,1206.62,1206.76,1206.93,1207.12,1207.34,1207.57,1207.83,1208.1,1208.39,1208.7,1209,1209.29,1209.56,1209.8,1210,1210.16,1210.3,1210.45,1210.65,1210.93,1211.26,1211.61,1211.82,1211.64,1210.7,1209.33,1208.22,1207.35,1206.41,1204.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
